"Year.st","Year.en","Subregion","N.total","N.Inc","N.No","N.Dec","Shift","Ratio.Sites","Ratio.Sites.LL","Ratio.Sites.UL"
2006,2035,"CONUS",4616,1764,2304,548,"Decreasing",11.8717504332756,10.3336221837088,13.4243243056171
2006,2035,"CONUS",4616,1764,2304,548,"No",49.9133448873484,48.3752166377816,51.4659187596899
2006,2035,"Northeast",733,431,294,8,"Increasing",58.7994542974079,55.1159618008186,62.4998169371788
2006,2035,"Northeast",733,431,294,8,"Decreasing",1.09140518417462,0,4.79176782394546
2006,2035,"Northeast",733,431,294,8,"No",40.1091405184175,36.4256480218281,43.8095031581883
2006,2035,"Southeast",860,463,384,13,"Increasing",53.8372093023256,50.4651162790698,57.4200738513445
2006,2035,"Southeast",860,463,384,13,"Decreasing",1.51162790697674,0,5.0944924559957
2006,2035,"Southeast",860,463,384,13,"No",44.6511627906977,41.2790697674419,48.2340273397166
2006,2035,"Midwest",777,508,250,19,"Increasing",65.3796653796654,62.033462033462,68.8896228110296
2006,2035,"Midwest",777,508,250,19,"Decreasing",2.44530244530245,0,5.95525987666663
2006,2035,"Midwest",777,508,250,19,"No",32.1750321750322,28.8288288288288,35.6849896063964
2006,2035,"GreatPlainsNorth",381,50,211,120,"Increasing",13.1233595800525,8.13648293963255,18.4908830872379
2006,2035,"GreatPlainsNorth",381,50,211,120,"Decreasing",31.496062992126,26.509186351706,36.8635864993114
2006,2035,"GreatPlainsNorth",381,50,211,120,"No",55.3805774278215,50.3937007874016,60.7481009350069
2006,2035,"Southwest",991,154,591,246,"Increasing",15.539858728557,12.4117053481332,18.7200840392025
2006,2035,"Southwest",991,154,591,246,"Decreasing",24.8234106962664,21.6952573158426,28.0036360069119
2006,2035,"Southwest",991,154,591,246,"No",59.6367305751766,56.5085771947528,62.8169558858221
2006,2035,"GreatPlainsSouth",468,32,358,78,"Increasing",6.83760683760684,3.20512820512821,10.6786084113257
2006,2035,"GreatPlainsSouth",468,32,358,78,"Decreasing",16.6666666666667,13.034188034188,20.5076682403855
2006,2035,"GreatPlainsSouth",468,32,358,78,"No",76.4957264957265,72.8632478632479,80.3367280694454
2006,2035,"Northwest",406,126,216,64,"Increasing",31.0344827586207,26.1083743842365,36.2685461478837
2006,2035,"Northwest",406,126,216,64,"Decreasing",15.7635467980296,10.8374384236453,20.9976101872925
2006,2035,"Northwest",406,126,216,64,"No",53.2019704433498,48.2758620689655,58.4360338326127
2007,2036,"CONUS",4616,1832,2222,562,"Increasing",39.6880415944541,38.1499133448873,41.2538783599364
2007,2036,"CONUS",4616,1832,2222,562,"Decreasing",12.1750433275563,10.6369150779896,13.7408800930387
2007,2036,"CONUS",4616,1832,2222,562,"No",48.1369150779896,46.5987868284229,49.7027518434719
2007,2036,"Northeast",733,462,263,8,"Increasing",63.0286493860846,59.4815825375171,66.6800244562292
2007,2036,"Northeast",733,462,263,8,"Decreasing",1.09140518417462,0,4.74278025431929
2007,2036,"Northeast",733,462,263,8,"No",35.8799454297408,32.3328785811733,39.5313204998855
2007,2036,"Southeast",860,468,379,13,"Increasing",54.4186046511628,51.046511627907,57.9917640463821
2007,2036,"Southeast",860,468,379,13,"Decreasing",1.51162790697674,0,5.08478730219602
2007,2036,"Southeast",860,468,379,13,"No",44.0697674418605,40.6976744186046,47.6429268370797
2007,2036,"Midwest",777,536,223,18,"Increasing",68.983268983269,65.7657657657658,72.37497967147
2007,2036,"Midwest",777,536,223,18,"Decreasing",2.31660231660232,0,5.70831300480328
2007,2036,"Midwest",777,536,223,18,"No",28.7001287001287,25.4826254826255,32.0918393883297
2007,2036,"GreatPlainsNorth",381,54,204,123,"Increasing",14.1732283464567,9.18635170603675,19.6329478372751
2007,2036,"GreatPlainsNorth",381,54,204,123,"Decreasing",32.2834645669291,27.2965879265092,37.7431840577475
2007,2036,"GreatPlainsNorth",381,54,204,123,"No",53.5433070866142,48.5564304461942,59.0030265774326
2007,2036,"Southwest",991,150,587,254,"Increasing",15.1362260343088,12.008072653885,18.3357575902907
2007,2036,"Southwest",991,150,587,254,"Decreasing",25.6306760847629,22.5025227043391,28.8302076407448
2007,2036,"Southwest",991,150,587,254,"No",59.2330978809284,56.1049445005045,62.4326294369103
2007,2036,"GreatPlainsSouth",468,39,351,78,"Increasing",8.33333333333333,4.7008547008547,12.3457848271191
2007,2036,"GreatPlainsSouth",468,39,351,78,"Decreasing",16.6666666666667,13.034188034188,20.6791181604525
2007,2036,"GreatPlainsSouth",468,39,351,78,"No",75,71.3675213675214,79.0124514937858
2007,2036,"Northwest",406,123,215,68,"Increasing",30.2955665024631,25.3694581280788,35.5463701280891
2007,2036,"Northwest",406,123,215,68,"Decreasing",16.7487684729064,11.8226600985222,21.9995720985325
2007,2036,"Northwest",406,123,215,68,"No",52.9556650246305,48.0295566502463,58.2064686502566
2008,2037,"CONUS",4616,1890,2164,562,"Increasing",40.9445407279029,39.4064124783362,42.5164459268012
2008,2037,"CONUS",4616,1890,2164,562,"Decreasing",12.1750433275563,10.6369150779896,13.7469485264546
2008,2037,"CONUS",4616,1890,2164,562,"No",46.8804159445407,45.342287694974,48.452321143439
2008,2037,"Northeast",733,466,258,9,"Increasing",63.5743519781719,60.0272851296044,67.1952029758831
2008,2037,"Northeast",733,466,258,9,"Decreasing",1.22783083219645,0,4.84868182990769
2008,2037,"Northeast",733,466,258,9,"No",35.1978171896316,31.6507503410641,38.8186681873429
2008,2037,"Southeast",860,503,345,12,"Increasing",58.4883720930233,55.1162790697674,61.9576306466505
2008,2037,"Southeast",860,503,345,12,"Decreasing",1.3953488372093,0,4.86460739083657
2008,2037,"Southeast",860,503,345,12,"No",40.1162790697674,36.7441860465116,43.5855376233947
2008,2037,"Midwest",777,547,211,19,"Increasing",70.3989703989704,67.1814671814672,73.677218284799
2008,2037,"Midwest",777,547,211,19,"Decreasing",2.44530244530245,0,5.72355033113102
2008,2037,"Midwest",777,547,211,19,"No",27.1557271557272,23.9382239382239,30.4339750415557
2008,2037,"GreatPlainsNorth",381,59,195,127,"Increasing",15.4855643044619,10.2362204724409,20.7955803225355
2008,2037,"GreatPlainsNorth",381,59,195,127,"Decreasing",33.3333333333333,28.0839895013123,38.6433493514068
2008,2037,"GreatPlainsNorth",381,59,195,127,"No",51.1811023622047,45.9317585301837,56.4911183802783
2008,2037,"Southwest",991,162,577,252,"Increasing",16.3471241170535,13.2189707366297,19.5925584834987
2008,2037,"Southwest",991,162,577,252,"Decreasing",25.4288597376387,22.3007063572149,28.674294104084
2008,2037,"Southwest",991,162,577,252,"No",58.2240161453078,55.095862764884,61.469450511753
2008,2037,"GreatPlainsSouth",468,49,344,75,"Increasing",10.4700854700855,6.62393162393162,14.4405148381543
2008,2037,"GreatPlainsSouth",468,49,344,75,"Decreasing",16.025641025641,12.1794871794872,19.9960703937098
2008,2037,"GreatPlainsSouth",468,49,344,75,"No",73.5042735042735,69.6581196581197,77.4747028723423
2008,2037,"Northwest",406,104,234,68,"Increasing",25.615763546798,20.6896551724138,30.5929049533928
2008,2037,"Northwest",406,104,234,68,"Decreasing",16.7487684729064,11.8226600985222,21.7259098795012
2008,2037,"Northwest",406,104,234,68,"No",57.6354679802956,52.7093596059113,62.6126093868903
2009,2038,"CONUS",4616,1974,2065,577,"Increasing",42.7642980935875,41.2261698440208,44.3435463992251
2009,2038,"CONUS",4616,1974,2065,577,"Decreasing",12.5,10.9618717504333,14.0792483056376
2009,2038,"CONUS",4616,1974,2065,577,"No",44.7357019064125,43.1975736568458,46.3149502120501
2009,2038,"Northeast",733,485,237,11,"Increasing",66.1664392905866,62.7557980900409,69.7661944909565
2009,2038,"Northeast",733,485,237,11,"Decreasing",1.50068212824011,0,5.10043732860994
2009,2038,"Northeast",733,485,237,11,"No",32.3328785811733,28.9222373806276,35.9326337815431
2009,2038,"Southeast",860,526,322,12,"Increasing",61.1627906976744,57.906976744186,64.6441993247048
2009,2038,"Southeast",860,526,322,12,"Decreasing",1.3953488372093,0,4.87675746423972
2009,2038,"Southeast",860,526,322,12,"No",37.4418604651163,34.1860465116279,40.9232690921467
2009,2038,"Midwest",777,566,192,19,"Increasing",72.8442728442728,69.7554697554697,76.0414771967413
2009,2038,"Midwest",777,566,192,19,"Decreasing",2.44530244530245,0,5.64250679777087
2009,2038,"Midwest",777,566,192,19,"No",24.7104247104247,21.6216216216216,27.9076290628931
2009,2038,"GreatPlainsNorth",381,63,186,132,"Increasing",16.5354330708661,11.2860892388451,21.945745252648
2009,2038,"GreatPlainsNorth",381,63,186,132,"Decreasing",34.6456692913386,29.3963254593176,40.0559814731205
2009,2038,"GreatPlainsNorth",381,63,186,132,"No",48.8188976377953,43.5695538057743,54.2292098195772
2009,2038,"Southwest",991,170,565,256,"Increasing",17.15438950555,14.0262361251261,20.4504656039894
2009,2038,"Southwest",991,170,565,256,"Decreasing",25.832492431887,22.7043390514632,29.1285685303264
2009,2038,"Southwest",991,170,565,256,"No",57.0131180625631,53.8849646821393,60.3091941610025
2009,2038,"GreatPlainsSouth",468,55,336,77,"Increasing",11.7521367521368,7.90598290598291,15.9188642566812
2009,2038,"GreatPlainsSouth",468,55,336,77,"Decreasing",16.4529914529915,12.6068376068376,20.6197189575359
2009,2038,"GreatPlainsSouth",468,55,336,77,"No",71.7948717948718,67.948717948718,75.9615992994162
2009,2038,"Northwest",406,109,227,70,"Increasing",26.8472906403941,21.9211822660099,31.941215149813
2009,2038,"Northwest",406,109,227,70,"Decreasing",17.2413793103448,12.3152709359606,22.3353038197638
2009,2038,"Northwest",406,109,227,70,"No",55.9113300492611,50.9852216748768,61.00525455868
2010,2039,"CONUS",4616,2076,1964,576,"Increasing",44.9740034662045,43.4358752166378,46.5527802290497
2010,2039,"CONUS",4616,2076,1964,576,"Decreasing",12.4783362218371,10.9402079722704,14.0571129846823
2010,2039,"CONUS",4616,2076,1964,576,"No",42.5476603119584,41.0095320623917,44.1264370748036
2010,2039,"Northeast",733,490,232,11,"Increasing",66.8485675306958,63.4379263301501,70.4032611313005
2010,2039,"Northeast",733,490,232,11,"Decreasing",1.50068212824011,0,5.05537572884483
2010,2039,"Northeast",733,490,232,11,"No",31.6507503410641,28.2401091405184,35.2054439416688
2010,2039,"Southeast",860,567,280,13,"Increasing",65.9302325581395,62.7906976744186,69.2844122166223
2010,2039,"Southeast",860,567,280,13,"Decreasing",1.51162790697674,0,4.86580756545955
2010,2039,"Southeast",860,567,280,13,"No",32.5581395348837,29.4186046511628,35.9123191933665
2010,2039,"Midwest",777,575,183,19,"Increasing",74.002574002574,71.042471042471,77.215996149076
2010,2039,"Midwest",777,575,183,19,"Decreasing",2.44530244530245,0,5.65872459180448
2010,2039,"Midwest",777,575,183,19,"No",23.5521235521236,20.5920205920206,26.7655456986256
2010,2039,"GreatPlainsNorth",381,70,180,131,"Increasing",18.3727034120735,13.1233595800525,23.8534034864541
2010,2039,"GreatPlainsNorth",381,70,180,131,"Decreasing",34.3832020997375,29.1338582677165,39.8639021741182
2010,2039,"GreatPlainsNorth",381,70,180,131,"No",47.244094488189,41.994750656168,52.7247945625696
2010,2039,"Southwest",991,191,544,256,"Increasing",19.2734611503532,16.0443995963673,22.5549207028185
2010,2039,"Southwest",991,191,544,256,"Decreasing",25.832492431887,22.6034308779011,29.1139519843523
2010,2039,"Southwest",991,191,544,256,"No",54.8940464177598,51.664984863774,58.1755059702252
2010,2039,"GreatPlainsSouth",468,68,325,75,"Increasing",14.5299145299145,10.4700854700855,18.7351532440211
2010,2039,"GreatPlainsSouth",468,68,325,75,"Decreasing",16.025641025641,11.965811965812,20.2308797397475
2010,2039,"GreatPlainsSouth",468,68,325,75,"No",69.4444444444444,65.3846153846154,73.649683158551
2010,2039,"Northwest",406,115,220,71,"Increasing",28.3251231527094,23.3990147783251,33.5187611846737
2010,2039,"Northwest",406,115,220,71,"Decreasing",17.487684729064,12.5615763546798,22.6813227610284
2010,2039,"Northwest",406,115,220,71,"No",54.1871921182266,49.2610837438424,59.380830150191
2011,2040,"CONUS",4616,2124,1897,595,"Increasing",46.0138648180243,44.4757365684575,47.5923756680633
2011,2040,"CONUS",4616,2124,1897,595,"Decreasing",12.8899480069324,11.3518197573657,14.4684588569715
2011,2040,"CONUS",4616,2124,1897,595,"No",41.0961871750433,39.5580589254766,42.6746980250824
2011,2040,"Northeast",733,511,209,13,"Increasing",69.7135061391542,66.4392905866303,73.1883170213461
2011,2040,"Northeast",733,511,209,13,"Decreasing",1.77353342428377,0,5.24834430647574
2011,2040,"Northeast",733,511,209,13,"No",28.5129604365621,25.2387448840382,31.987771318754
2011,2040,"Southeast",860,578,266,16,"Increasing",67.2093023255814,64.0697674418605,70.4839040199268
2011,2040,"Southeast",860,578,266,16,"Decreasing",1.86046511627907,0,5.13506681062444
2011,2040,"Southeast",860,578,266,16,"No",30.9302325581395,27.7906976744186,34.2048342524849
2011,2040,"Midwest",777,586,171,20,"Increasing",75.4182754182754,72.4581724581725,78.4930216018882
2011,2040,"Midwest",777,586,171,20,"Decreasing",2.57400257400257,0,5.64874875761532
2011,2040,"Midwest",777,586,171,20,"No",22.007722007722,19.047619047619,25.0824681913348
2011,2040,"GreatPlainsNorth",381,73,176,132,"Increasing",19.1601049868766,13.9107611548556,24.6782565183872
2011,2040,"GreatPlainsNorth",381,73,176,132,"Decreasing",34.6456692913386,29.3963254593176,40.1638208228491
2011,2040,"GreatPlainsNorth",381,73,176,132,"No",46.1942257217848,40.9448818897638,51.7123772532953
2011,2040,"Southwest",991,194,535,262,"Increasing",19.5761856710394,16.3471241170535,22.89148547393
2011,2040,"Southwest",991,194,535,262,"Decreasing",26.4379414732593,23.2088799192735,29.75324127615
2011,2040,"Southwest",991,194,535,262,"No",53.9858728557013,50.7568113017154,57.3011726585919
2011,2040,"GreatPlainsSouth",468,67,321,80,"Increasing",14.3162393162393,10.2564102564103,18.6116742557194
2011,2040,"GreatPlainsSouth",468,67,321,80,"Decreasing",17.0940170940171,13.034188034188,21.3894520334971
2011,2040,"GreatPlainsSouth",468,67,321,80,"No",68.5897435897436,64.5299145299145,72.8851785292236
2011,2040,"Northwest",406,115,219,72,"Increasing",28.3251231527094,23.3990147783251,33.5326516299938
2011,2040,"Northwest",406,115,219,72,"Decreasing",17.7339901477833,12.807881773399,22.9415186250677
2011,2040,"Northwest",406,115,219,72,"No",53.9408866995074,49.0147783251231,59.1484151767918
2012,2041,"CONUS",4616,2117,1895,604,"Increasing",45.8622183708839,44.3240901213172,47.4422163367456
2012,2041,"CONUS",4616,2117,1895,604,"Decreasing",13.0849220103986,11.5467937608319,14.6649199762603
2012,2041,"CONUS",4616,2117,1895,604,"No",41.0528596187175,39.5147313691508,42.6328575845792
2012,2041,"Northeast",733,495,225,13,"Increasing",67.5306957708049,64.1200545702592,71.0349581573266
2012,2041,"Northeast",733,495,225,13,"Decreasing",1.77353342428377,0,5.27779581080541
2012,2041,"Northeast",733,495,225,13,"No",30.6957708049113,27.2851296043656,34.200033191433
2012,2041,"Southeast",860,575,268,17,"Increasing",66.8604651162791,63.7209302325581,70.1562455039484
2012,2041,"Southeast",860,575,268,17,"Decreasing",1.97674418604651,0,5.27252457371584
2012,2041,"Southeast",860,575,268,17,"No",31.1627906976744,28.0232558139535,34.4585710853437
2012,2041,"Midwest",777,581,174,22,"Increasing",74.7747747747748,71.8146718146718,77.9092107360679
2012,2041,"Midwest",777,581,174,22,"Decreasing",2.83140283140283,0,5.965838792696
2012,2041,"Midwest",777,581,174,22,"No",22.3938223938224,19.4337194337194,25.5282583551156
2012,2041,"GreatPlainsNorth",381,74,174,133,"Increasing",19.4225721784777,14.1732283464567,24.9564223861145
2012,2041,"GreatPlainsNorth",381,74,174,133,"Decreasing",34.9081364829396,29.6587926509186,40.4419866905764
2012,2041,"GreatPlainsNorth",381,74,174,133,"No",45.6692913385827,40.4199475065617,51.2031415462195
2012,2041,"Southwest",991,189,533,269,"Increasing",19.0716448032291,15.8425832492432,22.3928121465504
2012,2041,"Southwest",991,189,533,269,"Decreasing",27.1442986881937,23.9152371342079,30.4654660315151
2012,2041,"Southwest",991,189,533,269,"No",53.7840565085772,50.5549949545913,57.1052238518986
2012,2041,"GreatPlainsSouth",468,80,311,77,"Increasing",17.0940170940171,12.8205128205128,21.371630238446
2012,2041,"GreatPlainsSouth",468,80,311,77,"Decreasing",16.4529914529915,12.1794871794872,20.7306045974203
2012,2041,"GreatPlainsSouth",468,80,311,77,"No",66.4529914529915,62.1794871794872,70.7306045974203
2012,2041,"Northwest",406,123,210,73,"Increasing",30.2955665024631,25.3694581280788,35.6071605794011
2012,2041,"Northwest",406,123,210,73,"Decreasing",17.9802955665025,13.0541871921182,23.2918896434405
2012,2041,"Northwest",406,123,210,73,"No",51.7241379310345,46.7980295566502,57.0357320079725
2013,2042,"CONUS",4616,2128,1867,621,"Increasing",46.1005199306759,44.5623916811092,47.68159567705
2013,2042,"CONUS",4616,2128,1867,621,"Decreasing",13.4532062391681,11.9150779896014,15.0342819855422
2013,2042,"CONUS",4616,2128,1867,621,"No",40.446273830156,38.9081455805893,42.0273495765301
2013,2042,"Northeast",733,499,222,12,"Increasing",68.0763983628922,64.6657571623465,71.5411194452973
2013,2042,"Northeast",733,499,222,12,"Decreasing",1.63710777626194,0,5.10182885866704
2013,2042,"Northeast",733,499,222,12,"No",30.2864938608458,26.8758526603001,33.7512149432509
2013,2042,"Southeast",860,584,260,16,"Increasing",67.906976744186,64.7674418604651,71.1352875294092
2013,2042,"Southeast",860,584,260,16,"Decreasing",1.86046511627907,0,5.08877590150222
2013,2042,"Southeast",860,584,260,16,"No",30.2325581395349,27.093023255814,33.460868924758
2013,2042,"Midwest",777,580,172,25,"Increasing",74.6460746460747,71.6859716859717,77.785866331196
2013,2042,"Midwest",777,580,172,25,"Decreasing",3.21750321750322,0.257400257400257,6.35729490262454
2013,2042,"Midwest",777,580,172,25,"No",22.1364221364221,19.1763191763192,25.2762138215435
2013,2042,"GreatPlainsNorth",381,75,169,137,"Increasing",19.6850393700787,14.4356955380577,25.2483912965181
2013,2042,"GreatPlainsNorth",381,75,169,137,"Decreasing",35.9580052493438,30.7086614173228,41.5213571757832
2013,2042,"GreatPlainsNorth",381,75,169,137,"No",44.3569553805774,39.1076115485564,49.9203073070168
2013,2042,"Southwest",991,184,530,277,"Increasing",18.5671039354188,15.3380423814329,21.8971166623743
2013,2042,"Southwest",991,184,530,277,"Decreasing",27.9515640766902,24.7225025227043,31.2815768036457
2013,2042,"Southwest",991,184,530,277,"No",53.481331987891,50.2522704339052,56.8113447148465
2013,2042,"GreatPlainsSouth",468,71,316,81,"Increasing",15.1709401709402,11.1111111111111,19.56826714784
2013,2042,"GreatPlainsSouth",468,71,316,81,"Decreasing",17.3076923076923,13.2478632478632,21.7050192845921
2013,2042,"GreatPlainsSouth",468,71,316,81,"No",67.5213675213675,63.4615384615385,71.9186944982673
2013,2042,"Northwest",406,135,198,73,"Increasing",33.2512315270936,28.3251231527094,38.6656677886778
2013,2042,"Northwest",406,135,198,73,"Decreasing",17.9802955665025,13.0541871921182,23.3947318280867
2013,2042,"Northwest",406,135,198,73,"No",48.7684729064039,43.8423645320197,54.1829091679882
2014,2043,"CONUS",4616,2187,1804,625,"Increasing",47.3786828422877,45.840554592721,48.9544012319064
2014,2043,"CONUS",4616,2187,1804,625,"Decreasing",13.5398613518198,12.001733102253,15.1155797414385
2014,2043,"CONUS",4616,2187,1804,625,"No",39.0814558058925,37.5433275563258,40.6571741955113
2014,2043,"Northeast",733,502,218,13,"Increasing",68.4856753069577,65.075034106412,71.916967599548
2014,2043,"Northeast",733,502,218,13,"Decreasing",1.77353342428377,0,5.20482571687405
2014,2043,"Northeast",733,502,218,13,"No",29.7407912687585,26.3301500682128,33.1720835613488
2014,2043,"Southeast",860,612,232,16,"Increasing",71.1627906976744,68.1395348837209,74.2681406693172
2014,2043,"Southeast",860,612,232,16,"Decreasing",1.86046511627907,0,4.96581508792184
2014,2043,"Southeast",860,612,232,16,"No",26.9767441860465,23.953488372093,30.0820941576893
2014,2043,"Midwest",777,587,164,26,"Increasing",75.5469755469755,72.5868725868726,78.5927219152885
2014,2043,"Midwest",777,587,164,26,"Decreasing",3.34620334620335,0.386100386100386,6.39194971451632
2014,2043,"Midwest",777,587,164,26,"No",21.1068211068211,18.1467181467182,24.1525674751341
2014,2043,"GreatPlainsNorth",381,80,163,138,"Increasing",20.997375328084,15.748031496063,26.6045806537131
2014,2043,"GreatPlainsNorth",381,80,163,138,"Decreasing",36.2204724409449,30.9711286089239,41.827677766574
2014,2043,"GreatPlainsNorth",381,80,163,138,"No",42.7821522309711,37.5328083989501,48.3893575566002
2014,2043,"Southwest",991,187,526,278,"Increasing",18.8698284561049,15.6407669021191,22.2137772739027
2014,2043,"Southwest",991,187,526,278,"Decreasing",28.0524722502523,24.8234106962664,31.39642106805
2014,2043,"Southwest",991,187,526,278,"No",53.0776992936428,49.8486377396569,56.4216481114405
2014,2043,"GreatPlainsSouth",468,82,305,81,"Increasing",17.5213675213675,13.2478632478632,21.9243419098064
2014,2043,"GreatPlainsSouth",468,82,305,81,"Decreasing",17.3076923076923,13.034188034188,21.7106666961311
2014,2043,"GreatPlainsSouth",468,82,305,81,"No",65.1709401709402,60.8974358974359,69.573914559379
2014,2043,"Northwest",406,137,196,73,"Increasing",33.743842364532,28.5714285714286,38.9278811231703
2014,2043,"Northwest",406,137,196,73,"Decreasing",17.9802955665025,12.807881773399,23.1643343251407
2014,2043,"Northwest",406,137,196,73,"No",48.2758620689655,43.1034482758621,53.4599008276038
2015,2044,"CONUS",4616,2241,1746,629,"Increasing",48.5485268630849,47.0103986135182,50.1173564748457
2015,2044,"CONUS",4616,2241,1746,629,"Decreasing",13.6265164644714,12.0883882149047,15.1953460762322
2015,2044,"CONUS",4616,2241,1746,629,"No",37.8249566724437,36.286828422877,39.3937862842045
2015,2044,"Northeast",733,531,191,11,"Increasing",72.4420190995907,69.3042291950887,75.8215382209876
2015,2044,"Northeast",733,531,191,11,"Decreasing",1.50068212824011,0,4.88020124963703
2015,2044,"Northeast",733,531,191,11,"No",26.0572987721692,22.9195088676671,29.4368178935661
2015,2044,"Southeast",860,625,219,16,"Increasing",72.6744186046512,69.7674418604651,75.7703065483753
2015,2044,"Southeast",860,625,219,16,"Decreasing",1.86046511627907,0,4.95635306000325
2015,2044,"Southeast",860,625,219,16,"No",25.4651162790698,22.5581395348837,28.5610042227939
2015,2044,"Midwest",777,599,153,25,"Increasing",77.0913770913771,74.2599742599743,80.1029211634254
2015,2044,"Midwest",777,599,153,25,"Decreasing",3.21750321750322,0.386100386100386,6.2290472895515
2015,2044,"Midwest",777,599,153,25,"No",19.6911196911197,16.8597168597169,22.702663763168
2015,2044,"GreatPlainsNorth",381,83,160,138,"Increasing",21.7847769028871,16.5354330708661,27.4135677031592
2015,2044,"GreatPlainsNorth",381,83,160,138,"Decreasing",36.2204724409449,30.9711286089239,41.849263241217
2015,2044,"GreatPlainsNorth",381,83,160,138,"No",41.994750656168,36.745406824147,47.6235414564401
2015,2044,"Southwest",991,188,520,283,"Increasing",18.970736629667,15.7416750756811,22.3336965973253
2015,2044,"Southwest",991,188,520,283,"Decreasing",28.5570131180626,25.3279515640767,31.9199730857209
2015,2044,"Southwest",991,188,520,283,"No",52.4722502522704,49.2431886982846,55.8352102199287
2015,2044,"GreatPlainsSouth",468,79,307,82,"Increasing",16.8803418803419,12.6068376068376,21.2430657550742
2015,2044,"GreatPlainsSouth",468,79,307,82,"Decreasing",17.5213675213675,13.2478632478632,21.8840913960999
2015,2044,"GreatPlainsSouth",468,79,307,82,"No",65.5982905982906,61.3247863247863,69.9610144730229
2015,2044,"Northwest",406,136,196,74,"Increasing",33.4975369458128,28.3251231527094,38.6845760918459
2015,2044,"Northwest",406,136,196,74,"Decreasing",18.2266009852217,13.0541871921182,23.4136401312547
2015,2044,"Northwest",406,136,196,74,"No",48.2758620689655,43.1034482758621,53.4629012149986
2016,2045,"CONUS",4616,2346,1639,631,"Increasing",50.8232235701906,49.2850953206239,52.372596284538
2016,2045,"CONUS",4616,2346,1639,631,"Decreasing",13.6698440207972,12.1317157712305,15.2192167351445
2016,2045,"CONUS",4616,2346,1639,631,"No",35.5069324090121,33.9688041594454,37.0563051233594
2016,2045,"Northeast",733,555,167,11,"Increasing",75.7162346521146,72.7148703956344,78.9126426646708
2016,2045,"Northeast",733,555,167,11,"Decreasing",1.50068212824011,0,4.69709014079635
2016,2045,"Northeast",733,555,167,11,"No",22.7830832196453,19.7817189631651,25.9794912322015
2016,2045,"Southeast",860,638,207,15,"Increasing",74.1860465116279,71.2790697674419,77.1505751775215
2016,2045,"Southeast",860,638,207,15,"Decreasing",1.74418604651163,0,4.70871471240517
2016,2045,"Southeast",860,638,207,15,"No",24.0697674418605,21.1627906976744,27.034296107754
2016,2045,"Midwest",777,615,136,26,"Increasing",79.1505791505791,76.4478764478765,82.0493070608133
2016,2045,"Midwest",777,615,136,26,"Decreasing",3.34620334620335,0.643500643500643,6.24493125643748
2016,2045,"Midwest",777,615,136,26,"No",17.5032175032175,14.8005148005148,20.4019454134516
2016,2045,"GreatPlainsNorth",381,85,158,138,"Increasing",22.3097112860892,17.0603674540682,27.9519944767392
2016,2045,"GreatPlainsNorth",381,85,158,138,"Decreasing",36.2204724409449,30.9711286089239,41.8627556315949
2016,2045,"GreatPlainsNorth",381,85,158,138,"No",41.4698162729659,36.2204724409449,47.1120994636159
2016,2045,"Southwest",991,205,501,285,"Increasing",20.686175580222,17.4571140262361,24.1077304706203
2016,2045,"Southwest",991,205,501,285,"Decreasing",28.7588294651867,25.5297679112008,32.1803843555849
2016,2045,"Southwest",991,205,501,285,"No",50.5549949545913,47.3259334006055,53.9765498449896
2016,2045,"GreatPlainsSouth",468,94,292,82,"Increasing",20.0854700854701,15.8119658119658,24.7186068504645
2016,2045,"GreatPlainsSouth",468,94,292,82,"Decreasing",17.5213675213675,13.2478632478632,22.154504286362
2016,2045,"GreatPlainsSouth",468,94,292,82,"No",62.3931623931624,58.1196581196581,67.0262991581568
2016,2045,"Northwest",406,154,178,74,"Increasing",37.9310344827586,32.7586206896552,43.2201864864744
2016,2045,"Northwest",406,154,178,74,"Decreasing",18.2266009852217,13.0541871921182,23.5157529889375
2016,2045,"Northwest",406,154,178,74,"No",43.8423645320197,38.6699507389163,49.1315165357355
2017,2046,"CONUS",4616,2353,1618,645,"Increasing",50.974870017331,49.4367417677643,52.5234794303654
2017,2046,"CONUS",4616,2353,1618,645,"Decreasing",13.973136915078,12.4350086655113,15.5217463281123
2017,2046,"CONUS",4616,2353,1618,645,"No",35.051993067591,33.5138648180243,36.6006024806253
2017,2046,"Northeast",733,569,154,10,"Increasing",77.6261937244202,74.7612551159618,80.748875982474
2017,2046,"Northeast",733,569,154,10,"Decreasing",1.36425648021828,0,4.48693873827211
2017,2046,"Northeast",733,569,154,10,"No",21.0095497953615,18.1446111869031,24.1322320534154
2017,2046,"Southeast",860,650,195,15,"Increasing",75.5813953488372,72.7906976744186,78.5313247232038
2017,2046,"Southeast",860,650,195,15,"Decreasing",1.74418604651163,0,4.6941154208782
2017,2046,"Southeast",860,650,195,15,"No",22.6744186046512,19.8837209302326,25.6243479790177
2017,2046,"Midwest",777,607,144,26,"Increasing",78.1209781209781,75.2895752895753,81.0125143058567
2017,2046,"Midwest",777,607,144,26,"Decreasing",3.34620334620335,0.514800514800515,6.23773953108191
2017,2046,"Midwest",777,607,144,26,"No",18.5328185328185,15.7014157014157,21.4243547176971
2017,2046,"GreatPlainsNorth",381,81,153,147,"Increasing",21.259842519685,16.010498687664,26.8922368016913
2017,2046,"GreatPlainsNorth",381,81,153,147,"Decreasing",38.5826771653543,33.3333333333333,44.2150714473606
