"Year","Month","Value","Variable"
1967,8,3.0093895474168,"PPT"
1967,9,3.6542900609644,"PPT"
1967,10,57.3804141097646,"PPT"
1967,11,106.03337729321,"PPT"
1967,12,211.798135844221,"PPT"
1967,1,2.60268716835352,"TMEAN"
1967,2,5.13257321668387,"TMEAN"
1967,3,3.09126330759025,"TMEAN"
1967,4,1.98602254176526,"TMEAN"
1967,5,12.3658627480082,"TMEAN"
1967,6,16.1567457360134,"TMEAN"
1967,7,21.8836926363282,"TMEAN"
1967,8,23.1468796110423,"TMEAN"
1967,9,19.4344681415961,"TMEAN"
1967,10,11.9200575075581,"TMEAN"
1967,11,8.07359597641435,"TMEAN"
1967,12,0.167524990093139,"TMEAN"
1968,1,275.821590129797,"PPT"
1968,2,240.686126512748,"PPT"
1968,3,143.575644016408,"PPT"
1968,4,7.93768629955458,"PPT"
1968,5,63.4168156672899,"PPT"
1968,6,41.6055628441644,"PPT"
1968,7,0.0367347597942939,"PPT"
1968,8,56.5342077980643,"PPT"
1968,9,4.5783186259101,"PPT"
1968,10,121.782762571704,"PPT"
1968,11,136.444578792947,"PPT"
1968,12,419.455461849742,"PPT"
1968,1,1.433918888142,"TMEAN"
1968,2,5.50885443547156,"TMEAN"
1968,3,5.86291342956872,"TMEAN"
1968,4,7.9367966779704,"TMEAN"
1968,5,11.3422076849756,"TMEAN"
1968,6,17.1914535430865,"TMEAN"
1968,7,21.9190547553478,"TMEAN"
1968,8,17.4899762872071,"TMEAN"
1968,9,17.5731089375326,"TMEAN"
1968,10,11.3638767037334,"TMEAN"
1968,11,5.31487848705394,"TMEAN"
1968,12,0.198425384584527,"TMEAN"
1969,1,405.308434260944,"PPT"
1969,2,422.042724691046,"PPT"
1969,3,69.1375849193808,"PPT"
1969,4,122.297663914105,"PPT"
1969,5,22.6084851391997,"PPT"
1969,6,30.7497343187562,"PPT"
1969,7,0.999511151452356,"PPT"
1969,8,0,"PPT"
1969,9,4.95098927345015,"PPT"
1969,10,54.0602250820889,"PPT"
1969,11,101.617679270399,"PPT"
1969,12,594.008153792332,"PPT"
1969,1,-0.155560818114012,"TMEAN"
1969,2,0.237913923569571,"TMEAN"
1969,3,4.32768518438575,"TMEAN"
1969,4,7.11983959994924,"TMEAN"
1969,5,14.3640686180171,"TMEAN"
1969,6,16.4140672559296,"TMEAN"
1969,7,21.2824935656447,"TMEAN"
1969,8,20.8886657424743,"TMEAN"
1969,9,18.2080511534955,"TMEAN"
1969,10,9.30110296390789,"TMEAN"
1969,11,7.47450407799815,"TMEAN"
1969,12,3.85053689972147,"TMEAN"
1970,1,707.969727973586,"PPT"
1970,2,115.361097320502,"PPT"
1970,3,123.350840537632,"PPT"
1970,4,17.9983596859891,"PPT"
1970,5,14.7701776704723,"PPT"
1970,6,38.5703928122519,"PPT"
1970,7,0.000278025575329993,"PPT"
1970,8,0,"PPT"
1970,9,1.12579691195685,"PPT"
1970,10,113.25179376639,"PPT"
1970,11,561.123014456312,"PPT"
1970,12,351.400099920794,"PPT"
1970,1,3.18616877183088,"TMEAN"
1970,2,5.272097606069,"TMEAN"
1970,3,5.46298076580227,"TMEAN"
1970,4,5.2137663573616,"TMEAN"
1970,5,12.9785251418927,"TMEAN"
